Packet,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
262,-0.07714538276195526,0.1301683932542801,-0.2092839777469635,0.0,0.0,0.1166605224609375,0,0,0
263,-0.07714538276195526,0.1301683932542801,-0.2092839777469635,0.0,0.0,0.1166605224609375,0,0,0
264,0.038003575056791306,0.15633182227611542,-0.09314592182636261,0.0,0.0,0.0,0,0,0
265,0.038003575056791306,0.15633182227611542,-0.09314592182636261,0.0,0.0,0.0,0,0,0
266,0.038003575056791306,0.15633182227611542,-0.09314592182636261,0.0,0.0,0.0,0,0,0
267,0.038003575056791306,0.15633182227611542,-0.09314592182636261,0.0,0.0,0.0,0,0,0
268,0.038003575056791306,0.15633182227611542,-0.09314592182636261,0.0,0.0,0.0,0,0,0
269,-0.24979040026664734,0.19818712770938873,0.10400256514549255,0.0,0.0,0.0,0,0,0
270,-0.24979040026664734,0.19818712770938873,0.10400256514549255,0.0,0.0,0.0,0,0,0
271,-0.24979040026664734,0.19818712770938873,0.10400256514549255,0.0,0.0,0.0,0,0,0
272,-0.24979040026664734,0.19818712770938873,0.10400256514549255,0.0,0.0,0.0,0,0,0
273,-0.24979040026664734,0.19818712770938873,0.10400256514549255,0.0,0.0,0.0,0,0,0
274,-0.24979040026664734,0.19818712770938873,0.10400256514549255,0.0,0.0,0.0,0,0,0
275,-0.24979040026664734,0.19818712770938873,0.10400256514549255,0.0,0.0,0.0,0,0,0
276,-0.11408529430627823,0.29864901304244995,0.08238249272108078,0.0,0.0,0.0,0,0,0
277,-0.11408529430627823,0.29864901304244995,0.08238249272108078,0.0,0.0,0.0,0,0,0
278,-0.11408529430627823,0.29864901304244995,0.08238249272108078,0.0,0.0,0.0,0,0,0
279,-0.11408529430627823,0.29864901304244995,0.08238249272108078,0.0,0.0,0.0,0,0,0
280,-0.11408529430627823,0.29864901304244995,0.08238249272108078,0.0,0.0,0.0,0,0,0
281,-0.11408529430627823,0.29864901304244995,0.08238249272108078,0.0,0.0,0.0,0,0,0
282,0.33509382605552673,0.13706277310848236,0.15479889512062073,0.0,0.0,-0.2253499755859375,0,0,0
283,0.33509382605552673,0.13706277310848236,0.15479889512062073,0.0,0.0,-0.2253499755859375,0,0,0
284,0.33509382605552673,0.13706277310848236,0.15479889512062073,0.0,0.0,-0.2253499755859375,0,0,0
285,0.33509382605552673,0.13706277310848236,0.15479889512062073,0.0,0.0,-0.2253499755859375,0,0,0
286,0.33509382605552673,0.13706277310848236,0.15479889512062073,0.0,0.0,-0.2253499755859375,0,0,0
287,0.3845793604850769,-0.3139134645462036,0.16487550735473633,0.0,0.0,-0.1637197265625,0,0,0
288,0.3845793604850769,-0.3139134645462036,0.16487550735473633,0.0,0.0,-0.1637197265625,0,0,0
289,0.3845793604850769,-0.3139134645462036,0.16487550735473633,0.0,0.0,-0.1637197265625,0,0,0
290,0.3845793604850769,-0.3139134645462036,0.16487550735473633,0.0,0.0,-0.1637197265625,0,0,0
291,0.3845793604850769,-0.3139134645462036,0.16487550735473633,0.0,0.0,-0.1637197265625,0,0,0
292,0.3845793604850769,-0.3139134645462036,0.16487550735473633,0.0,0.0,-0.1637197265625,0,0,0
293,0.3845793604850769,-0.3139134645462036,0.16487550735473633,0.0,0.0,-0.1637197265625,0,0,0
294,0.13464170694351196,-0.021618742495775223,-0.07486598193645477,0.0,0.0,-0.1262593994140625,0,0,0
295,0.13464170694351196,-0.021618742495775223,-0.07486598193645477,0.0,0.0,-0.1262593994140625,0,0,0
296,0.13464170694351196,-0.021618742495775223,-0.07486598193645477,0.0,0.0,-0.1262593994140625,0,0,0
297,0.13464170694351196,-0.021618742495775223,-0.07486598193645477,0.0,0.0,-0.1262593994140625,0,0,0
298,0.13464170694351196,-0.021618742495775223,-0.07486598193645477,0.0,0.0,-0.1262593994140625,0,0,0
299,0.13464170694351196,-0.021618742495775223,-0.07486598193645477,0.0,0.0,-0.1262593994140625,0,0,0
300,-0.46545636653900146,0.031924378126859665,-0.04603087529540062,0.0,0.0,-0.2122884521484375,0,0,0
301,-0.46545636653900146,0.031924378126859665,-0.04603087529540062,0.0,0.0,-0.2122884521484375,0,0,0
302,-0.46545636653900146,0.031924378126859665,-0.04603087529540062,0.0,0.0,-0.2122884521484375,0,0,0
303,-0.46545636653900146,0.031924378126859665,-0.04603087529540062,0.0,0.0,-0.2122884521484375,0,0,0
304,-0.46545636653900146,0.031924378126859665,-0.04603087529540062,0.0,0.0,-0.2122884521484375,0,0,0
305,-0.25718384981155396,-0.18441058695316315,-0.06641737371683121,0.0,0.0,-0.1660848388671875,0,0,0
306,-0.25718384981155396,-0.18441058695316315,-0.06641737371683121,0.0,0.0,-0.1660848388671875,0,0,0
307,-0.25718384981155396,-0.18441058695316315,-0.06641737371683121,0.0,0.0,-0.1660848388671875,0,0,0
308,-0.25718384981155396,-0.18441058695316315,-0.06641737371683121,0.0,0.0,-0.1660848388671875,0,0,0
309,-0.25718384981155396,-0.18441058695316315,-0.06641737371683121,0.0,0.0,-0.1660848388671875,0,0,0
310,-0.25718384981155396,-0.18441058695316315,-0.06641737371683121,0.0,0.0,-0.1660848388671875,0,0,0
311,-0.25718384981155396,-0.18441058695316315,-0.06641737371683121,0.0,0.0,-0.1660848388671875,0,0,0
312,-0.2722909152507782,-0.00011211907985853031,-0.04002757743000984,0.0,0.0,0.0,0,0,0
313,-0.2722909152507782,-0.00011211907985853031,-0.04002757743000984,0.0,0.0,0.0,0,0,0
314,-0.2722909152507782,-0.00011211907985853031,-0.04002757743000984,0.0,0.0,0.0,0,0,0
315,-0.2722909152507782,-0.00011211907985853031,-0.04002757743000984,0.0,0.0,0.0,0,0,0
316,-0.2722909152507782,-0.00011211907985853031,-0.04002757743000984,0.0,0.0,0.0,0,0,0
317,-0.2722909152507782,-0.00011211907985853031,-0.04002757743000984,0.0,0.0,0.0,0,0,0
318,-0.23850391805171967,-0.11732929199934006,0.019150258973240852,0.0,0.0,0.0,0,0,0
319,-0.23850391805171967,-0.11732929199934006,0.019150258973240852,0.0,0.0,0.0,0,0,0
320,-0.23850391805171967,-0.11732929199934006,0.019150258973240852,0.0,0.0,0.0,0,0,0
321,-0.23850391805171967,-0.11732929199934006,0.019150258973240852,0.0,0.0,0.0,0,0,0
322,-0.23850391805171967,-0.11732929199934006,0.019150258973240852,0.0,0.0,0.0,0,0,0
323,0.10108587145805359,-0.0720779225230217,0.021766548976302147,0.0,0.0,0.0,0,0,0
324,0.10108587145805359,-0.0720779225230217,0.021766548976302147,0.0,0.0,0.0,0,0,0
325,0.10108587145805359,-0.0720779225230217,0.021766548976302147,0.0,0.0,0.0,0,0,0
326,0.10108587145805359,-0.0720779225230217,0.021766548976302147,0.0,0.0,0.0,0,0,0
327,0.10108587145805359,-0.0720779225230217,0.021766548976302147,0.0,0.0,0.0,0,0,0
328,0.22385627031326294,0.03868241608142853,-0.025772474706172943,0.0,0.0,0.0,0,0,0
329,0.22385627031326294,0.03868241608142853,-0.025772474706172943,0.0,0.0,0.0,0,0,0
330,0.22385627031326294,0.03868241608142853,-0.025772474706172943,0.0,0.0,0.0,0,0,0
331,0.22385627031326294,0.03868241608142853,-0.025772474706172943,0.0,0.0,0.0,0,0,0
332,0.22385627031326294,0.03868241608142853,-0.025772474706172943,0.0,0.0,0.0,0,0,0
333,0.22385627031326294,0.03868241608142853,-0.025772474706172943,0.0,0.0,0.0,0,0,0
334,0.17836840450763702,0.058584216982126236,-0.015295333229005337,0.0,0.0,0.0,0,0,0
335,0.17836840450763702,0.058584216982126236,-0.015295333229005337,0.0,0.0,0.0,0,0,0
336,0.17836840450763702,0.058584216982126236,-0.015295333229005337,0.0,0.0,0.0,0,0,0
337,0.17836840450763702,0.058584216982126236,-0.015295333229005337,0.0,0.0,0.0,0,0,0
338,-4.1012681322172284e-05,0.06526342779397964,-0.017361147329211235,0.0,0.0,0.0,0,0,0
339,-4.1012681322172284e-05,0.06526342779397964,-0.017361147329211235,0.0,0.0,0.0,0,0,0
340,-4.1012681322172284e-05,0.06526342779397964,-0.017361147329211235,0.0,0.0,0.0,0,0,0
341,-4.1012681322172284e-05,0.06526342779397964,-0.017361147329211235,0.0,0.0,0.0,0,0,0
342,-4.1012681322172284e-05,0.06526342779397964,-0.017361147329211235,0.0,0.0,0.0,0,0,0
343,-4.1012681322172284e-05,0.06526342779397964,-0.017361147329211235,0.0,0.0,0.0,0,0,0
344,-4.1012681322172284e-05,0.06526342779397964,-0.017361147329211235,0.0,0.0,0.0,0,0,0
345,-0.012976785190403461,0.03374171629548073,0.01375203114002943,0.0,0.0,0.0,0,0,0
346,-0.012976785190403461,0.03374171629548073,0.01375203114002943,0.0,0.0,0.0,0,0,0
347,-0.012976785190403461,0.03374171629548073,0.01375203114002943,0.0,0.0,0.0,0,0,0
348,-0.012976785190403461,0.03374171629548073,0.01375203114002943,0.0,0.0,0.0,0,0,0
349,-0.012976785190403461,0.03374171629548073,0.01375203114002943,0.0,0.0,0.0,0,0,0
350,-0.012976785190403461,0.03374171629548073,0.01375203114002943,0.0,0.0,0.0,0,0,0
351,-0.1814797818660736,-0.11167300492525101,0.09962432831525803,0.0,0.0,0.0,0,0,0
352,-0.1814797818660736,-0.11167300492525101,0.09962432831525803,0.0,0.0,0.0,0,0,0
353,-0.1814797818660736,-0.11167300492525101,0.09962432831525803,0.0,0.0,0.0,0,0,0
354,-0.1814797818660736,-0.11167300492525101,0.09962432831525803,0.0,0.0,0.0,0,0,0
355,-0.1814797818660736,-0.11167300492525101,0.09962432831525803,0.0,0.0,0.0,0,0,0
356,-0.04887406527996063,0.26019057631492615,0.16571520268917084,0.0,0.0,-0.32894189453125,0,0,0
357,-0.04887406527996063,0.26019057631492615,0.16571520268917084,0.0,0.0,-0.32894189453125,0,0,0
358,-0.04887406527996063,0.26019057631492615,0.16571520268917084,0.0,0.0,-0.32894189453125,0,0,0
359,-0.04887406527996063,0.26019057631492615,0.16571520268917084,0.0,0.0,-0.32894189453125,0,0,0
360,-0.04887406527996063,0.26019057631492615,0.16571520268917084,0.0,0.0,-0.32894189453125,0,0,0
361,-0.04887406527996063,0.26019057631492615,0.16571520268917084,0.0,0.0,-0.32894189453125,0,0,0
362,0.21310988068580627,0.6596066951751709,0.024230238050222397,0.0,0.0,-0.490837646484375,0,0,0
363,0.21310988068580627,0.6596066951751709,0.024230238050222397,0.0,0.0,-0.490837646484375,0,0,0
364,0.21310988068580627,0.6596066951751709,0.024230238050222397,0.0,0.0,-0.490837646484375,0,0,0
365,0.21310988068580627,0.6596066951751709,0.024230238050222397,0.0,0.0,-0.490837646484375,0,0,0
366,0.21310988068580627,0.6596066951751709,0.024230238050222397,0.0,0.0,-0.490837646484375,0,0,0
367,0.2940630614757538,0.4415835440158844,0.06762351840734482,0.0,0.0,-0.3465352783203125,0,0,0
368,0.2940630614757538,0.4415835440158844,0.06762351840734482,0.0,0.0,-0.3465352783203125,0,0,0
369,0.2940630614757538,0.4415835440158844,0.06762351840734482,0.0,0.0,-0.3465352783203125,0,0,0
370,0.2940630614757538,0.4415835440158844,0.06762351840734482,0.0,0.0,-0.3465352783203125,0,0,0
371,0.2940630614757538,0.4415835440158844,0.06762351840734482,0.0,0.0,-0.3465352783203125,0,0,0
372,0.06366526335477829,0.010885937139391899,0.2363230586051941,0.0,0.0,-0.3641134033203125,0,0,0
373,0.06366526335477829,0.010885937139391899,0.2363230586051941,0.0,0.0,-0.3641134033203125,0,0,0
374,0.06366526335477829,0.010885937139391899,0.2363230586051941,0.0,0.0,-0.3641134033203125,0,0,0
375,0.06366526335477829,0.010885937139391899,0.2363230586051941,0.0,0.0,-0.3641134033203125,0,0,0
376,0.06366526335477829,0.010885937139391899,0.2363230586051941,0.0,0.0,-0.3641134033203125,0,0,0
377,0.06366526335477829,0.010885937139391899,0.2363230586051941,0.0,0.0,-0.3641134033203125,0,0,0
378,-0.030402913689613342,-0.21689902245998383,0.13074229657649994,0.0,0.0,-0.2029195556640625,0,0,0
379,-0.030402913689613342,-0.21689902245998383,0.13074229657649994,0.0,0.0,-0.2029195556640625,0,0,0
380,-0.030402913689613342,-0.21689902245998383,0.13074229657649994,0.0,0.0,-0.2029195556640625,0,0,0
381,-0.030402913689613342,-0.21689902245998383,0.13074229657649994,0.0,0.0,-0.2029195556640625,0,0,0
382,-0.030402913689613342,-0.21689902245998383,0.13074229657649994,0.0,0.0,-0.2029195556640625,0,0,0
383,-0.030402913689613342,-0.21689902245998383,0.13074229657649994,0.0,0.0,-0.2029195556640625,0,0,0
384,-0.07622286677360535,-0.31775665283203125,-0.07113436609506607,0.0,0.0,0.0,0,0,0
385,-0.07622286677360535,-0.31775665283203125,-0.07113436609506607,0.0,0.0,0.0,0,0,0
386,-0.07622286677360535,-0.31775665283203125,-0.07113436609506607,0.0,0.0,0.0,0,0,0
387,-0.07622286677360535,-0.31775665283203125,-0.07113436609506607,0.0,0.0,0.0,0,0,0
388,-0.07622286677360535,-0.31775665283203125,-0.07113436609506607,0.0,0.0,0.0,0,0,0
389,-0.10817120969295502,-0.3215063810348511,-0.19699908792972565,0.0,0.0,0.1733316650390625,0,0,0
390,-0.10817120969295502,-0.3215063810348511,-0.19699908792972565,0.0,0.0,0.1733316650390625,0,0,0
391,-0.10817120969295502,-0.3215063810348511,-0.19699908792972565,0.0,0.0,0.1733316650390625,0,0,0
392,-0.10817120969295502,-0.3215063810348511,-0.19699908792972565,0.0,0.0,0.1733316650390625,0,0,0
393,-0.10817120969295502,-0.3215063810348511,-0.19699908792972565,0.0,0.0,0.1733316650390625,0,0,0
394,-0.10817120969295502,-0.3215063810348511,-0.19699908792972565,0.0,0.0,0.1733316650390625,0,0,0
395,-0.10817120969295502,-0.3215063810348511,-0.19699908792972565,0.0,0.0,0.1733316650390625,0,0,0
396,0.10982050746679306,-0.21689395606517792,-0.1545746624469757,0.0,0.0,0.29300634765625,0,0,0
397,0.10982050746679306,-0.21689395606517792,-0.1545746624469757,0.0,0.0,0.29300634765625,0,0,0
398,0.10982050746679306,-0.21689395606517792,-0.1545746624469757,0.0,0.0,0.29300634765625,0,0,0
399,0.10982050746679306,-0.21689395606517792,-0.1545746624469757,0.0,0.0,0.29300634765625,0,0,0
400,0.10982050746679306,-0.21689395606517792,-0.1545746624469757,0.0,0.0,0.29300634765625,0,0,0
401,0.07798028737306595,-0.20693054795265198,-0.03905312716960907,0.0,0.0,0.32974951171875,0,0,0
402,0.07798028737306595,-0.20693054795265198,-0.03905312716960907,0.0,0.0,0.32974951171875,0,0,0
403,0.07798028737306595,-0.20693054795265198,-0.03905312716960907,0.0,0.0,0.32974951171875,0,0,0
404,0.07798028737306595,-0.20693054795265198,-0.03905312716960907,0.0,0.0,0.32974951171875,0,0,0
405,0.07798028737306595,-0.20693054795265198,-0.03905312716960907,0.0,0.0,0.32974951171875,0,0,0
406,0.015156049281358719,-0.12352220714092255,-0.016209596768021584,0.0,0.0,0.2766641845703125,0,0,0
407,0.015156049281358719,-0.12352220714092255,-0.016209596768021584,0.0,0.0,0.2766641845703125,0,0,0
408,0.015156049281358719,-0.12352220714092255,-0.016209596768021584,0.0,0.0,0.2766641845703125,0,0,0
409,0.015156049281358719,-0.12352220714092255,-0.016209596768021584,0.0,0.0,0.2766641845703125,0,0,0
410,0.015156049281358719,-0.12352220714092255,-0.016209596768021584,0.0,0.0,0.2766641845703125,0,0,0
411,0.015156049281358719,-0.12352220714092255,-0.016209596768021584,0.0,0.0,0.2766641845703125,0,0,0
412,0.015156049281358719,-0.12352220714092255,-0.016209596768021584,0.0,0.0,0.2766641845703125,0,0,0
413,0.14101384580135345,0.015151788480579853,-0.036856818944215775,0.0,0.0,0.2912515869140625,0,0,0
414,0.14101384580135345,0.015151788480579853,-0.036856818944215775,0.0,0.0,0.2912515869140625,0,0,0
415,0.14101384580135345,0.015151788480579853,-0.036856818944215775,0.0,0.0,0.2912515869140625,0,0,0
416,0.14101384580135345,0.015151788480579853,-0.036856818944215775,0.0,0.0,0.2912515869140625,0,0,0
417,0.14101384580135345,0.015151788480579853,-0.036856818944215775,0.0,0.0,0.2912515869140625,0,0,0
418,0.14101384580135345,0.015151788480579853,-0.036856818944215775,0.0,0.0,0.2912515869140625,0,0,0
419,-0.11576548218727112,-0.09854894131422043,0.02592534013092518,0.0,0.0,0.324531005859375,0,0,0
420,-0.11576548218727112,-0.09854894131422043,0.02592534013092518,0.0,0.0,0.324531005859375,0,0,0
421,-0.11576548218727112,-0.09854894131422043,0.02592534013092518,0.0,0.0,0.324531005859375,0,0,0
422,-0.11576548218727112,-0.09854894131422043,0.02592534013092518,0.0,0.0,0.324531005859375,0,0,0
423,-0.11576548218727112,-0.09854894131422043,0.02592534013092518,0.0,0.0,0.324531005859375,0,0,0
424,-0.35652509331703186,0.1423417031764984,0.09883257001638412,0.0,0.0,0.3771890869140625,0,0,0
425,-0.35652509331703186,0.1423417031764984,0.09883257001638412,0.0,0.0,0.3771890869140625,0,0,0
426,-0.35652509331703186,0.1423417031764984,0.09883257001638412,0.0,0.0,0.3771890869140625,0,0,0
427,-0.35652509331703186,0.1423417031764984,0.09883257001638412,0.0,0.0,0.3771890869140625,0,0,0
428,-0.35652509331703186,0.1423417031764984,0.09883257001638412,0.0,0.0,0.3771890869140625,0,0,0
429,-0.35652509331703186,0.1423417031764984,0.09883257001638412,0.0,0.0,0.3771890869140625,0,0,0
430,-0.35652509331703186,0.1423417031764984,0.09883257001638412,0.0,0.0,0.3771890869140625,0,0,0
431,-0.06556462496519089,0.0977872833609581,-0.01619068719446659,0.0,0.0,0.4399332275390625,0,0,0
432,-0.06556462496519089,0.0977872833609581,-0.01619068719446659,0.0,0.0,0.4399332275390625,0,0,0
433,-0.06556462496519089,0.0977872833609581,-0.01619068719446659,0.0,0.0,0.4399332275390625,0,0,0
434,-0.06556462496519089,0.0977872833609581,-0.01619068719446659,0.0,0.0,0.4399332275390625,0,0,0
435,-0.06556462496519089,0.0977872833609581,-0.01619068719446659,0.0,0.0,0.4399332275390625,0,0,0
436,-0.06556462496519089,0.0977872833609581,-0.01619068719446659,0.0,0.0,0.4399332275390625,0,0,0
437,-0.08215772360563278,0.15121828019618988,-0.06821740418672562,0.0,0.0,0.3859171142578125,0,0,0
438,-0.08215772360563278,0.15121828019618988,-0.06821740418672562,0.0,0.0,0.3859171142578125,0,0,0
439,-0.08215772360563278,0.15121828019618988,-0.06821740418672562,0.0,0.0,0.3859171142578125,0,0,0
440,-0.08215772360563278,0.15121828019618988,-0.06821740418672562,0.0,0.0,0.3859171142578125,0,0,0
441,-0.08215772360563278,0.15121828019618988,-0.06821740418672562,0.0,0.0,0.3859171142578125,0,0,0
442,-0.08215772360563278,0.15121828019618988,-0.06821740418672562,0.0,0.0,0.3859171142578125,0,0,0
443,0.16190794110298157,0.19694529473781586,-0.07232026755809784,0.0,0.0,0.1578592529296875,0,0,0
444,0.16190794110298157,0.19694529473781586,-0.07232026755809784,0.0,0.0,0.1578592529296875,0,0,0
445,0.16190794110298157,0.19694529473781586,-0.07232026755809784,0.0,0.0,0.1578592529296875,0,0,0
446,0.16190794110298157,0.19694529473781586,-0.07232026755809784,0.0,0.0,0.1578592529296875,0,0,0
447,0.16190794110298157,0.19694529473781586,-0.07232026755809784,0.0,0.0,0.1578592529296875,0,0,0
448,0.16190794110298157,0.19694529473781586,-0.07232026755809784,0.0,0.0,0.1578592529296875,0,0,0
449,0.16190794110298157,0.19694529473781586,-0.07232026755809784,0.0,0.0,0.1578592529296875,0,0,0
450,-0.1491047888994217,0.2465360164642334,0.1309169977903366,0.0,0.0,0.0,0,0,0
451,-0.1491047888994217,0.2465360164642334,0.1309169977903366,0.0,0.0,0.0,0,0,0
452,-0.1491047888994217,0.2465360164642334,0.1309169977903366,0.0,0.0,0.0,0,0,0
453,-0.1491047888994217,0.2465360164642334,0.1309169977903366,0.0,0.0,0.0,0,0,0
454,-0.1491047888994217,0.2465360164642334,0.1309169977903366,0.0,0.0,0.0,0,0,0
455,-0.1491047888994217,0.2465360164642334,0.1309169977903366,0.0,0.0,0.0,0,0,0
456,0.22185170650482178,0.4901851415634155,-0.03701793774962425,0.0,0.0,-0.22396142578125,0,0,0
457,0.22185170650482178,0.4901851415634155,-0.03701793774962425,0.0,0.0,-0.22396142578125,0,0,0
458,0.22185170650482178,0.4901851415634155,-0.03701793774962425,0.0,0.0,-0.22396142578125,0,0,0
459,0.22185170650482178,0.4901851415634155,-0.03701793774962425,0.0,0.0,-0.22396142578125,0,0,0
460,0.22185170650482178,0.4901851415634155,-0.03701793774962425,0.0,0.0,-0.22396142578125,0,0,0
461,0.0722435712814331,0.24795201420783997,0.07774592936038971,0.0,0.0,-0.2728048095703125,0,0,0
462,0.0722435712814331,0.24795201420783997,0.07774592936038971,0.0,0.0,-0.2728048095703125,0,0,0
463,0.0722435712814331,0.24795201420783997,0.07774592936038971,0.0,0.0,-0.2728048095703125,0,0,0
464,0.0722435712814331,0.24795201420783997,0.07774592936038971,0.0,0.0,-0.2728048095703125,0,0,0
465,0.0722435712814331,0.24795201420783997,0.07774592936038971,0.0,0.0,-0.2728048095703125,0,0,0
466,0.0722435712814331,0.24795201420783997,0.07774592936038971,0.0,0.0,-0.2728048095703125,0,0,0
467,0.0722435712814331,0.24795201420783997,0.07774592936038971,0.0,0.0,-0.2728048095703125,0,0,0
468,-0.004829908721148968,0.16289517283439636,0.03593935817480087,0.0,0.0,-0.1922994384765625,0,0,0
469,-0.004829908721148968,0.16289517283439636,0.03593935817480087,0.0,0.0,-0.1922994384765625,0,0,0
470,-0.004829908721148968,0.16289517283439636,0.03593935817480087,0.0,0.0,-0.1922994384765625,0,0,0
471,-0.004829908721148968,0.16289517283439636,0.03593935817480087,0.0,0.0,-0.1922994384765625,0,0,0
472,-0.004829908721148968,0.16289517283439636,0.03593935817480087,0.0,0.0,-0.1922994384765625,0,0,0
473,-0.004829908721148968,0.16289517283439636,0.03593935817480087,0.0,0.0,-0.1922994384765625,0,0,0
474,-0.13439802825450897,0.1298227161169052,0.042456381022930145,0.0,0.0,-0.25789697265625,0,0,0
475,-0.13439802825450897,0.1298227161169052,0.042456381022930145,0.0,0.0,-0.25789697265625,0,0,0
476,-0.13439802825450897,0.1298227161169052,0.042456381022930145,0.0,0.0,-0.25789697265625,0,0,0
477,-0.13439802825450897,0.1298227161169052,0.042456381022930145,0.0,0.0,-0.25789697265625,0,0,0
478,-0.13439802825450897,0.1298227161169052,0.042456381022930145,0.0,0.0,-0.25789697265625,0,0,0
479,0.0018631474813446403,0.008443552069365978,0.01344443578273058,0.0,0.0,-0.2174764404296875,0,0,0
480,0.0018631474813446403,0.008443552069365978,0.01344443578273058,0.0,0.0,-0.2174764404296875,0,0,0
481,0.0018631474813446403,0.008443552069365978,0.01344443578273058,0.0,0.0,-0.2174764404296875,0,0,0
482,0.0018631474813446403,0.008443552069365978,0.01344443578273058,0.0,0.0,-0.2174764404296875,0,0,0
483,0.0018631474813446403,0.008443552069365978,0.01344443578273058,0.0,0.0,-0.2174764404296875,0,0,0
484,0.0018631474813446403,0.008443552069365978,0.01344443578273058,0.0,0.0,-0.2174764404296875,0,0,0
485,0.0018631474813446403,0.008443552069365978,0.01344443578273058,0.0,0.0,-0.2174764404296875,0,0,0
486,0.1793210208415985,-0.29533469676971436,0.018683405593037605,0.0,0.0,-0.1699605712890625,0,0,0
487,0.1793210208415985,-0.29533469676971436,0.018683405593037605,0.0,0.0,-0.1699605712890625,0,0,0
488,0.1793210208415985,-0.29533469676971436,0.018683405593037605,0.0,0.0,-0.1699605712890625,0,0,0
489,0.1793210208415985,-0.29533469676971436,0.018683405593037605,0.0,0.0,-0.1699605712890625,0,0,0
490,0.1793210208415985,-0.29533469676971436,0.018683405593037605,0.0,0.0,-0.1699605712890625,0,0,0
491,0.1793210208415985,-0.29533469676971436,0.018683405593037605,0.0,0.0,-0.1699605712890625,0,0,0
492,0.14058081805706024,-0.2979142367839813,-0.041188716888427734,0.0,0.0,-0.11788232421875,0,0,0
493,0.14058081805706024,-0.2979142367839813,-0.041188716888427734,0.0,0.0,-0.11788232421875,0,0,0
494,0.14058081805706024,-0.2979142367839813,-0.041188716888427734,0.0,0.0,-0.11788232421875,0,0,0
495,0.14058081805706024,-0.2979142367839813,-0.041188716888427734,0.0,0.0,-0.11788232421875,0,0,0
496,0.14058081805706024,-0.2979142367839813,-0.041188716888427734,0.0,0.0,-0.11788232421875,0,0,0
497,0.021702099591493607,-0.44012677669525146,-0.048651158809661865,0.0,0.0,-0.110893798828125,0,0,0
498,0.021702099591493607,-0.44012677669525146,-0.048651158809661865,0.0,0.0,-0.110893798828125,0,0,0
499,0.021702099591493607,-0.44012677669525146,-0.048651158809661865,0.0,0.0,-0.110893798828125,0,0,0
500,0.021702099591493607,-0.44012677669525146,-0.048651158809661865,0.0,0.0,-0.110893798828125,0,0,0
501,0.021702099591493607,-0.44012677669525146,-0.048651158809661865,0.0,0.0,-0.110893798828125,0,0,0
502,-0.078770712018013,-0.27823588252067566,0.03647411987185478,0.0,0.0,0.0,0,0,0
503,-0.078770712018013,-0.27823588252067566,0.03647411987185478,0.0,0.0,0.0,0,0,0
504,-0.078770712018013,-0.27823588252067566,0.03647411987185478,0.0,0.0,0.0,0,0,0
505,-0.078770712018013,-0.27823588252067566,0.03647411987185478,0.0,0.0,0.0,0,0,0
506,-0.078770712018013,-0.27823588252067566,0.03647411987185478,0.0,0.0,0.0,0,0,0
507,-0.078770712018013,-0.27823588252067566,0.03647411987185478,0.0,0.0,0.0,0,0,0
508,-0.02111780270934105,-0.16356682777404785,0.020480507984757423,0.0,0.0,0.0,0,0,0
509,-0.02111780270934105,-0.16356682777404785,0.020480507984757423,0.0,0.0,0.0,0,0,0
510,-0.02111780270934105,-0.16356682777404785,0.020480507984757423,0.0,0.0,0.0,0,0,0
511,-0.02111780270934105,-0.16356682777404785,0.020480507984757423,0.0,0.0,0.0,0,0,0
512,-0.02111780270934105,-0.16356682777404785,0.020480507984757423,0.0,0.0,0.0,0,0,0
513,-0.02111780270934105,-0.16356682777404785,0.020480507984757423,0.0,0.0,0.0,0,0,0
514,-0.06459923088550568,-0.06985151767730713,0.002662362065166235,0.0,0.0,0.0,0,0,0
