Packet,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
777,-0.006724747829139233,0.04405667260289192,-0.018604043871164322,0.0,0.0,0.0,0,0,0
778,-0.006724747829139233,0.04405667260289192,-0.018604043871164322,0.0,0.0,0.0,0,0,0
779,-0.006724747829139233,0.04405667260289192,-0.018604043871164322,0.0,0.0,0.0,0,0,0
780,-0.006724747829139233,0.04405667260289192,-0.018604043871164322,0.0,0.0,0.0,0,0,0
781,-0.006724747829139233,0.04405667260289192,-0.018604043871164322,0.0,0.0,0.0,0,0,0
782,-0.006724747829139233,0.04405667260289192,-0.018604043871164322,0.0,0.0,0.0,0,0,0
783,-0.01236532349139452,0.009252620860934258,-0.010661965236067772,0.0,0.0,0.0,0,0,0
784,-0.01236532349139452,0.009252620860934258,-0.010661965236067772,0.0,0.0,0.0,0,0,0
785,-0.01236532349139452,0.009252620860934258,-0.010661965236067772,0.0,0.0,0.0,0,0,0
786,-0.01236532349139452,0.009252620860934258,-0.010661965236067772,0.0,0.0,0.0,0,0,0
787,-0.01236532349139452,0.009252620860934258,-0.010661965236067772,0.0,0.0,0.0,0,0,0
788,-0.01236532349139452,0.009252620860934258,-0.010661965236067772,0.0,0.0,0.0,0,0,0
789,-0.006058691535145044,-0.007979096844792366,-0.0024525050539523363,0.0,0.0,0.0,0,0,0
790,-0.006058691535145044,-0.007979096844792366,-0.0024525050539523363,0.0,0.0,0.0,0,0,0
791,-0.006058691535145044,-0.007979096844792366,-0.0024525050539523363,0.0,0.0,0.0,0,0,0
792,-0.006058691535145044,-0.007979096844792366,-0.0024525050539523363,0.0,0.0,0.0,0,0,0
793,-0.006058691535145044,-0.007979096844792366,-0.0024525050539523363,0.0,0.0,0.0,0,0,0
794,0.015027685090899467,-0.04597148671746254,0.03157523646950722,0.0,0.0,0.0,0,0,0
795,0.015027685090899467,-0.04597148671746254,0.03157523646950722,0.0,0.0,0.0,0,0,0
796,0.015027685090899467,-0.04597148671746254,0.03157523646950722,0.0,0.0,0.0,0,0,0
797,0.015027685090899467,-0.04597148671746254,0.03157523646950722,0.0,0.0,0.0,0,0,0
798,0.015027685090899467,-0.04597148671746254,0.03157523646950722,0.0,0.0,0.0,0,0,0
799,0.015027685090899467,-0.04597148671746254,0.03157523646950722,0.0,0.0,0.0,0,0,0
800,0.015027685090899467,-0.04597148671746254,0.03157523646950722,0.0,0.0,0.0,0,0,0
801,-0.005014998838305473,-0.14443200826644897,0.12538482248783112,0.0,0.0,-0.116142822265625,0,0,0
802,-0.005014998838305473,-0.14443200826644897,0.12538482248783112,0.0,0.0,-0.116142822265625,0,0,0
803,-0.005014998838305473,-0.14443200826644897,0.12538482248783112,0.0,0.0,-0.116142822265625,0,0,0
804,-0.005014998838305473,-0.14443200826644897,0.12538482248783112,0.0,0.0,-0.116142822265625,0,0,0
805,-0.005014998838305473,-0.14443200826644897,0.12538482248783112,0.0,0.0,-0.116142822265625,0,0,0
806,-0.005014998838305473,-0.14443200826644897,0.12538482248783112,0.0,0.0,-0.116142822265625,0,0,0
807,0.08455269783735275,0.195443794131279,0.11761025339365005,0.0,0.0,-0.260796142578125,0,0,0
808,0.08455269783735275,0.195443794131279,0.11761025339365005,0.0,0.0,-0.260796142578125,0,0,0
809,0.08455269783735275,0.195443794131279,0.11761025339365005,0.0,0.0,-0.260796142578125,0,0,0
810,0.08455269783735275,0.195443794131279,0.11761025339365005,0.0,0.0,-0.260796142578125,0,0,0
811,0.08455269783735275,0.195443794131279,0.11761025339365005,0.0,0.0,-0.260796142578125,0,0,0
812,0.007426491007208824,0.38324007391929626,0.036623258143663406,0.0,0.0,-0.411919189453125,0,0,0
813,0.007426491007208824,0.38324007391929626,0.036623258143663406,0.0,0.0,-0.411919189453125,0,0,0
814,0.007426491007208824,0.38324007391929626,0.036623258143663406,0.0,0.0,-0.411919189453125,0,0,0
815,0.007426491007208824,0.38324007391929626,0.036623258143663406,0.0,0.0,-0.411919189453125,0,0,0
816,0.007426491007208824,0.38324007391929626,0.036623258143663406,0.0,0.0,-0.411919189453125,0,0,0
817,0.007426491007208824,0.38324007391929626,0.036623258143663406,0.0,0.0,-0.411919189453125,0,0,0
818,0.007426491007208824,0.38324007391929626,0.036623258143663406,0.0,0.0,-0.411919189453125,0,0,0
819,0.10489312559366226,0.19759723544120789,0.10844098776578903,0.0,0.0,-0.341667724609375,0,0,0
820,0.10489312559366226,0.19759723544120789,0.10844098776578903,0.0,0.0,-0.341667724609375,0,0,0
821,0.10489312559366226,0.19759723544120789,0.10844098776578903,0.0,0.0,-0.341667724609375,0,0,0
822,0.10489312559366226,0.19759723544120789,0.10844098776578903,0.0,0.0,-0.341667724609375,0,0,0
823,0.10489312559366226,0.19759723544120789,0.10844098776578903,0.0,0.0,-0.341667724609375,0,0,0
824,0.10489312559366226,0.19759723544120789,0.10844098776578903,0.0,0.0,-0.341667724609375,0,0,0
825,-0.12238636612892151,0.17520830035209656,0.1569020003080368,0.0,0.0,-0.36629541015625,0,0,0
826,-0.12238636612892151,0.17520830035209656,0.1569020003080368,0.0,0.0,-0.36629541015625,0,0,0
827,-0.12238636612892151,0.17520830035209656,0.1569020003080368,0.0,0.0,-0.36629541015625,0,0,0
828,-0.12238636612892151,0.17520830035209656,0.1569020003080368,0.0,0.0,-0.36629541015625,0,0,0
829,-0.12238636612892151,0.17520830035209656,0.1569020003080368,0.0,0.0,-0.36629541015625,0,0,0
830,0.016286028549075127,-0.2919996380805969,0.03307086601853371,0.0,0.0,-0.2082296142578125,0,0,0
831,0.016286028549075127,-0.2919996380805969,0.03307086601853371,0.0,0.0,-0.2082296142578125,0,0,0
832,0.016286028549075127,-0.2919996380805969,0.03307086601853371,0.0,0.0,-0.2082296142578125,0,0,0
833,0.016286028549075127,-0.2919996380805969,0.03307086601853371,0.0,0.0,-0.2082296142578125,0,0,0
834,0.016286028549075127,-0.2919996380805969,0.03307086601853371,0.0,0.0,-0.2082296142578125,0,0,0
835,0.016286028549075127,-0.2919996380805969,0.03307086601853371,0.0,0.0,-0.2082296142578125,0,0,0
836,0.016286028549075127,-0.2919996380805969,0.03307086601853371,0.0,0.0,-0.2082296142578125,0,0,0
837,-0.06403011828660965,0.06259866803884506,-0.08855915814638138,0.0,0.0,0.0,0,0,0
838,-0.06403011828660965,0.06259866803884506,-0.08855915814638138,0.0,0.0,0.0,0,0,0
839,-0.06403011828660965,0.06259866803884506,-0.08855915814638138,0.0,0.0,0.0,0,0,0
840,-0.06403011828660965,0.06259866803884506,-0.08855915814638138,0.0,0.0,0.0,0,0,0
841,-0.06403011828660965,0.06259866803884506,-0.08855915814638138,0.0,0.0,0.0,0,0,0
842,-0.06403011828660965,0.06259866803884506,-0.08855915814638138,0.0,0.0,0.0,0,0,0
843,0.07435359060764313,-0.05631067603826523,-0.191391259431839,0.0,0.0,0.21305029296875,0,0,0
844,0.07435359060764313,-0.05631067603826523,-0.191391259431839,0.0,0.0,0.21305029296875,0,0,0
845,0.07435359060764313,-0.05631067603826523,-0.191391259431839,0.0,0.0,0.21305029296875,0,0,0
846,0.07435359060764313,-0.05631067603826523,-0.191391259431839,0.0,0.0,0.21305029296875,0,0,0
847,0.07435359060764313,-0.05631067603826523,-0.191391259431839,0.0,0.0,0.21305029296875,0,0,0
848,0.24462147057056427,-0.20372915267944336,-0.08520863950252533,0.0,0.0,0.297553466796875,0,0,0
849,0.24462147057056427,-0.20372915267944336,-0.08520863950252533,0.0,0.0,0.297553466796875,0,0,0
850,0.24462147057056427,-0.20372915267944336,-0.08520863950252533,0.0,0.0,0.297553466796875,0,0,0
851,0.24462147057056427,-0.20372915267944336,-0.08520863950252533,0.0,0.0,0.297553466796875,0,0,0
852,0.24462147057056427,-0.20372915267944336,-0.08520863950252533,0.0,0.0,0.297553466796875,0,0,0
853,0.24462147057056427,-0.20372915267944336,-0.08520863950252533,0.0,0.0,0.297553466796875,0,0,0
854,0.24462147057056427,-0.20372915267944336,-0.08520863950252533,0.0,0.0,0.297553466796875,0,0,0
855,-0.011561580933630466,-0.370818555355072,-0.30465230345726013,0.0,0.0,0.296271728515625,0,0,0
856,-0.011561580933630466,-0.370818555355072,-0.30465230345726013,0.0,0.0,0.296271728515625,0,0,0
857,-0.011561580933630466,-0.370818555355072,-0.30465230345726013,0.0,0.0,0.296271728515625,0,0,0
858,-0.011561580933630466,-0.370818555355072,-0.30465230345726013,0.0,0.0,0.296271728515625,0,0,0
859,-0.011561580933630466,-0.370818555355072,-0.30465230345726013,0.0,0.0,0.296271728515625,0,0,0
860,-0.011561580933630466,-0.370818555355072,-0.30465230345726013,0.0,0.0,0.296271728515625,0,0,0
861,-0.3755515217781067,-0.35377857089042664,-0.026075275614857674,0.0,0.0,0.2792734375,0,0,0
862,-0.3755515217781067,-0.35377857089042664,-0.026075275614857674,0.0,0.0,0.2792734375,0,0,0
863,-0.3755515217781067,-0.35377857089042664,-0.026075275614857674,0.0,0.0,0.2792734375,0,0,0
864,-0.3755515217781067,-0.35377857089042664,-0.026075275614857674,0.0,0.0,0.2792734375,0,0,0
865,-0.3755515217781067,-0.35377857089042664,-0.026075275614857674,0.0,0.0,0.2792734375,0,0,0
866,-0.29020118713378906,-0.24931848049163818,0.012382367625832558,0.0,0.0,0.403022216796875,0,0,0
867,-0.29020118713378906,-0.24931848049163818,0.012382367625832558,0.0,0.0,0.403022216796875,0,0,0
868,-0.29020118713378906,-0.24931848049163818,0.012382367625832558,0.0,0.0,0.403022216796875,0,0,0
869,-0.29020118713378906,-0.24931848049163818,0.012382367625832558,0.0,0.0,0.403022216796875,0,0,0
870,-0.29020118713378906,-0.24931848049163818,0.012382367625832558,0.0,0.0,0.403022216796875,0,0,0
871,-0.29020118713378906,-0.24931848049163818,0.012382367625832558,0.0,0.0,0.403022216796875,0,0,0
872,-0.29020118713378906,-0.24931848049163818,0.012382367625832558,0.0,0.0,0.403022216796875,0,0,0
873,0.13653840124607086,-0.08923400193452835,0.04621676355600357,0.0,0.0,0.2490457763671875,0,0,0
874,0.13653840124607086,-0.08923400193452835,0.04621676355600357,0.0,0.0,0.2490457763671875,0,0,0
875,0.13653840124607086,-0.08923400193452835,0.04621676355600357,0.0,0.0,0.2490457763671875,0,0,0
876,0.13653840124607086,-0.08923400193452835,0.04621676355600357,0.0,0.0,0.2490457763671875,0,0,0
877,0.13653840124607086,-0.08923400193452835,0.04621676355600357,0.0,0.0,0.2490457763671875,0,0,0
878,0.13653840124607086,-0.08923400193452835,0.04621676355600357,0.0,0.0,0.2490457763671875,0,0,0
879,0.15531715750694275,0.05313032865524292,-0.019583821296691895,0.0,0.0,0.3987802734375,0,0,0
880,0.15531715750694275,0.05313032865524292,-0.019583821296691895,0.0,0.0,0.3987802734375,0,0,0
881,0.15531715750694275,0.05313032865524292,-0.019583821296691895,0.0,0.0,0.3987802734375,0,0,0
882,0.15531715750694275,0.05313032865524292,-0.019583821296691895,0.0,0.0,0.3987802734375,0,0,0
883,0.15531715750694275,0.05313032865524292,-0.019583821296691895,0.0,0.0,0.3987802734375,0,0,0
884,-0.09302501380443573,0.0787251740694046,0.056292299181222916,0.0,0.0,0.496100830078125,0,0,0
885,-0.09302501380443573,0.0787251740694046,0.056292299181222916,0.0,0.0,0.496100830078125,0,0,0
886,-0.09302501380443573,0.0787251740694046,0.056292299181222916,0.0,0.0,0.496100830078125,0,0,0
887,-0.09302501380443573,0.0787251740694046,0.056292299181222916,0.0,0.0,0.496100830078125,0,0,0
888,-0.09302501380443573,0.0787251740694046,0.056292299181222916,0.0,0.0,0.496100830078125,0,0,0
889,-0.09302501380443573,0.0787251740694046,0.056292299181222916,0.0,0.0,0.496100830078125,0,0,0
890,-0.09302501380443573,0.0787251740694046,0.056292299181222916,0.0,0.0,0.496100830078125,0,0,0
891,-0.12009631097316742,0.11975915729999542,0.04773157089948654,0.0,0.0,0.5697244873046875,0,0,0
892,-0.12009631097316742,0.11975915729999542,0.04773157089948654,0.0,0.0,0.5697244873046875,0,0,0
893,-0.12009631097316742,0.11975915729999542,0.04773157089948654,0.0,0.0,0.5697244873046875,0,0,0
894,-0.12009631097316742,0.11975915729999542,0.04773157089948654,0.0,0.0,0.5697244873046875,0,0,0
895,-0.12009631097316742,0.11975915729999542,0.04773157089948654,0.0,0.0,0.5697244873046875,0,0,0
896,-0.12009631097316742,0.11975915729999542,0.04773157089948654,0.0,0.0,0.5697244873046875,0,0,0
897,0.7319013476371765,0.2236645221710205,0.11325465142726898,0.0,0.0,0.2029031982421875,0,0,0
898,0.7319013476371765,0.2236645221710205,0.11325465142726898,0.0,0.0,0.2029031982421875,0,0,0
899,0.7319013476371765,0.2236645221710205,0.11325465142726898,0.0,0.0,0.2029031982421875,0,0,0
900,0.7319013476371765,0.2236645221710205,0.11325465142726898,0.0,0.0,0.2029031982421875,0,0,0
901,0.7319013476371765,0.2236645221710205,0.11325465142726898,0.0,0.0,0.2029031982421875,0,0,0
902,-0.08208181709051132,0.6032768487930298,-0.12274722754955292,0.0,0.0,0.0,0,0,0
903,-0.08208181709051132,0.6032768487930298,-0.12274722754955292,0.0,0.0,0.0,0,0,0
904,-0.08208181709051132,0.6032768487930298,-0.12274722754955292,0.0,0.0,0.0,0,0,0
905,-0.08208181709051132,0.6032768487930298,-0.12274722754955292,0.0,0.0,0.0,0,0,0
906,-0.08208181709051132,0.6032768487930298,-0.12274722754955292,0.0,0.0,0.0,0,0,0
907,-0.08208181709051132,0.6032768487930298,-0.12274722754955292,0.0,0.0,0.0,0,0,0
908,0.09580881893634796,0.8092268109321594,0.01458773110061884,0.0,0.0,-0.1753621826171875,0,0,0
909,0.09580881893634796,0.8092268109321594,0.01458773110061884,0.0,0.0,-0.1753621826171875,0,0,0
910,0.09580881893634796,0.8092268109321594,0.01458773110061884,0.0,0.0,-0.1753621826171875,0,0,0
911,0.09580881893634796,0.8092268109321594,0.01458773110061884,0.0,0.0,-0.1753621826171875,0,0,0
912,0.09580881893634796,0.8092268109321594,0.01458773110061884,0.0,0.0,-0.1753621826171875,0,0,0
913,0.09580881893634796,0.8092268109321594,0.01458773110061884,0.0,0.0,-0.1753621826171875,0,0,0
914,0.09226281940937042,0.36724644899368286,0.08886995166540146,0.0,0.0,-0.3458333740234375,0,0,0
915,0.09226281940937042,0.36724644899368286,0.08886995166540146,0.0,0.0,-0.3458333740234375,0,0,0
916,0.09226281940937042,0.36724644899368286,0.08886995166540146,0.0,0.0,-0.3458333740234375,0,0,0
917,0.09226281940937042,0.36724644899368286,0.08886995166540146,0.0,0.0,-0.3458333740234375,0,0,0
918,0.09226281940937042,0.36724644899368286,0.08886995166540146,0.0,0.0,-0.3458333740234375,0,0,0
919,-0.6490057110786438,-0.5211787819862366,0.08420755714178085,0.0,0.0,-0.464623046875,0,0,0
920,-0.6490057110786438,-0.5211787819862366,0.08420755714178085,0.0,0.0,-0.464623046875,0,0,0
921,-0.6490057110786438,-0.5211787819862366,0.08420755714178085,0.0,0.0,-0.464623046875,0,0,0
922,-0.6490057110786438,-0.5211787819862366,0.08420755714178085,0.0,0.0,-0.464623046875,0,0,0
923,-0.6490057110786438,-0.5211787819862366,0.08420755714178085,0.0,0.0,-0.464623046875,0,0,0
924,-0.6490057110786438,-0.5211787819862366,0.08420755714178085,0.0,0.0,-0.464623046875,0,0,0
925,-0.6490057110786438,-0.5211787819862366,0.08420755714178085,0.0,0.0,-0.464623046875,0,0,0
926,-0.24060700833797455,-0.28836947679519653,0.08312790840864182,0.0,0.0,-0.4507222900390625,0,0,0
927,-0.24060700833797455,-0.28836947679519653,0.08312790840864182,0.0,0.0,-0.4507222900390625,0,0,0
928,-0.24060700833797455,-0.28836947679519653,0.08312790840864182,0.0,0.0,-0.4507222900390625,0,0,0
929,-0.24060700833797455,-0.28836947679519653,0.08312790840864182,0.0,0.0,-0.4507222900390625,0,0,0
930,-0.24060700833797455,-0.28836947679519653,0.08312790840864182,0.0,0.0,-0.4507222900390625,0,0,0
931,-0.24060700833797455,-0.28836947679519653,0.08312790840864182,0.0,0.0,-0.4507222900390625,0,0,0
932,0.46272262930870056,-0.437095582485199,0.07961200177669525,0.0,0.0,-0.297783447265625,0,0,0
933,0.46272262930870056,-0.437095582485199,0.07961200177669525,0.0,0.0,-0.297783447265625,0,0,0
934,0.46272262930870056,-0.437095582485199,0.07961200177669525,0.0,0.0,-0.297783447265625,0,0,0
935,0.46272262930870056,-0.437095582485199,0.07961200177669525,0.0,0.0,-0.297783447265625,0,0,0
936,0.46272262930870056,-0.437095582485199,0.07961200177669525,0.0,0.0,-0.297783447265625,0,0,0
937,0.2433074563741684,-0.26831772923469543,-0.023254988715052605,0.0,0.0,-0.1213460693359375,0,0,0
938,0.2433074563741684,-0.26831772923469543,-0.023254988715052605,0.0,0.0,-0.1213460693359375,0,0,0
939,0.2433074563741684,-0.26831772923469543,-0.023254988715052605,0.0,0.0,-0.1213460693359375,0,0,0
940,0.2433074563741684,-0.26831772923469543,-0.023254988715052605,0.0,0.0,-0.1213460693359375,0,0,0
941,0.2433074563741684,-0.26831772923469543,-0.023254988715052605,0.0,0.0,-0.1213460693359375,0,0,0
942,0.2433074563741684,-0.26831772923469543,-0.023254988715052605,0.0,0.0,-0.1213460693359375,0,0,0
943,0.3887176513671875,-0.24314820766448975,-0.025912290439009666,0.0,0.0,-0.1160054931640625,0,0,0
944,0.3887176513671875,-0.24314820766448975,-0.025912290439009666,0.0,0.0,-0.1160054931640625,0,0,0
945,0.3887176513671875,-0.24314820766448975,-0.025912290439009666,0.0,0.0,-0.1160054931640625,0,0,0
946,0.3887176513671875,-0.24314820766448975,-0.025912290439009666,0.0,0.0,-0.1160054931640625,0,0,0
947,0.3887176513671875,-0.24314820766448975,-0.025912290439009666,0.0,0.0,-0.1160054931640625,0,0,0
948,0.3887176513671875,-0.24314820766448975,-0.025912290439009666,0.0,0.0,-0.1160054931640625,0,0,0
949,0.10877282172441483,0.0005518069956451654,-0.004707137122750282,0.0,0.0,0.0,0,0,0
950,0.10877282172441483,0.0005518069956451654,-0.004707137122750282,0.0,0.0,0.0,0,0,0
951,0.10877282172441483,0.0005518069956451654,-0.004707137122750282,0.0,0.0,0.0,0,0,0
952,0.10877282172441483,0.0005518069956451654,-0.004707137122750282,0.0,0.0,0.0,0,0,0
953,0.10877282172441483,0.0005518069956451654,-0.004707137122750282,0.0,0.0,0.0,0,0,0
954,-0.3597845435142517,0.12371554970741272,-0.017528926953673363,0.0,0.0,0.0,0,0,0
955,-0.3597845435142517,0.12371554970741272,-0.017528926953673363,0.0,0.0,0.0,0,0,0
956,-0.3597845435142517,0.12371554970741272,-0.017528926953673363,0.0,0.0,0.0,0,0,0
957,-0.3597845435142517,0.12371554970741272,-0.017528926953673363,0.0,0.0,0.0,0,0,0
958,-0.3597845435142517,0.12371554970741272,-0.017528926953673363,0.0,0.0,0.0,0,0,0
959,-0.3597845435142517,0.12371554970741272,-0.017528926953673363,0.0,0.0,0.0,0,0,0
960,-0.3597845435142517,0.12371554970741272,-0.017528926953673363,0.0,0.0,0.0,0,0,0
961,0.04851560294628143,-0.009022257290780544,-0.04683195427060127,0.0,0.0,0.0,0,0,0
962,0.04851560294628143,-0.009022257290780544,-0.04683195427060127,0.0,0.0,0.0,0,0,0
963,0.04851560294628143,-0.009022257290780544,-0.04683195427060127,0.0,0.0,0.0,0,0,0
964,0.04851560294628143,-0.009022257290780544,-0.04683195427060127,0.0,0.0,0.0,0,0,0
965,0.04851560294628143,-0.009022257290780544,-0.04683195427060127,0.0,0.0,0.0,0,0,0
966,0.04851560294628143,-0.009022257290780544,-0.04683195427060127,0.0,0.0,0.0,0,0,0
967,-0.11597320437431335,0.15686844289302826,-0.06383756548166275,0.0,0.0,0.0,0,0,0
968,-0.11597320437431335,0.15686844289302826,-0.06383756548166275,0.0,0.0,0.0,0,0,0
969,-0.11597320437431335,0.15686844289302826,-0.06383756548166275,0.0,0.0,0.0,0,0,0
970,-0.11597320437431335,0.15686844289302826,-0.06383756548166275,0.0,0.0,0.0,0,0,0
971,-0.11597320437431335,0.15686844289302826,-0.06383756548166275,0.0,0.0,0.0,0,0,0
972,-0.0032945964485406876,-0.004599811974912882,-0.004348942078649998,0.0,0.0,0.0,0,0,0
973,-0.0032945964485406876,-0.004599811974912882,-0.004348942078649998,0.0,0.0,0.0,0,0,0
974,-0.0032945964485406876,-0.004599811974912882,-0.004348942078649998,0.0,0.0,0.0,0,0,0
975,-0.0032945964485406876,-0.004599811974912882,-0.004348942078649998,0.0,0.0,0.0,0,0,0
976,-0.0032945964485406876,-0.004599811974912882,-0.004348942078649998,0.0,0.0,0.0,0,0,0
977,-0.0032945964485406876,-0.004599811974912882,-0.004348942078649998,0.0,0.0,0.0,0,0,0
978,-0.0032945964485406876,-0.004599811974912882,-0.004348942078649998,0.0,0.0,0.0,0,0,0
979,0.0035201662685722113,0.030894000083208084,-0.02953525446355343,0.0,0.0,0.0,0,0,0
980,0.0035201662685722113,0.030894000083208084,-0.02953525446355343,0.0,0.0,0.0,0,0,0
981,0.0035201662685722113,0.030894000083208084,-0.02953525446355343,0.0,0.0,0.0,0,0,0
982,0.0035201662685722113,0.030894000083208084,-0.02953525446355343,0.0,0.0,0.0,0,0,0
983,0.0035201662685722113,0.030894000083208084,-0.02953525446355343,0.0,0.0,0.0,0,0,0
984,0.0035201662685722113,0.030894000083208084,-0.02953525446355343,0.0,0.0,0.0,0,0,0
985,0.011806325986981392,0.014872689731419086,-0.02598952315747738,0.0,0.0,0.0,0,0,0
986,0.011806325986981392,0.014872689731419086,-0.02598952315747738,0.0,0.0,0.0,0,0,0
987,0.011806325986981392,0.014872689731419086,-0.02598952315747738,0.0,0.0,0.0,0,0,0
988,0.011806325986981392,0.014872689731419086,-0.02598952315747738,0.0,0.0,0.0,0,0,0
989,0.011806325986981392,0.014872689731419086,-0.02598952315747738,0.0,0.0,0.0,0,0,0
990,0.015873771160840988,-0.026334667578339577,0.0266537144780159,0.0,0.0,0.0,0,0,0
991,0.015873771160840988,-0.026334667578339577,0.0266537144780159,0.0,0.0,0.0,0,0,0
992,0.015873771160840988,-0.026334667578339577,0.0266537144780159,0.0,0.0,0.0,0,0,0
993,0.015873771160840988,-0.026334667578339577,0.0266537144780159,0.0,0.0,0.0,0,0,0
994,0.015873771160840988,-0.026334667578339577,0.0266537144780159,0.0,0.0,0.0,0,0,0
995,0.015873771160840988,-0.026334667578339577,0.0266537144780159,0.0,0.0,0.0,0,0,0
996,0.015873771160840988,-0.026334667578339577,0.0266537144780159,0.0,0.0,0.0,0,0,0
997,0.10797200351953506,-0.07947298884391785,-0.07749425619840622,0.0,0.0,0.0,0,0,0
998,0.10797200351953506,-0.07947298884391785,-0.07749425619840622,0.0,0.0,0.0,0,0,0
999,0.10797200351953506,-0.07947298884391785,-0.07749425619840622,0.0,0.0,0.0,0,0,0
1000,0.10797200351953506,-0.07947298884391785,-0.07749425619840622,0.0,0.0,0.0,0,0,0
1001,0.10797200351953506,-0.07947298884391785,-0.07749425619840622,0.0,0.0,0.0,0,0,0
1002,0.002007757080718875,0.01684236340224743,0.007511179428547621,0.0,0.0,0.0,0,0,0
1003,0.002007757080718875,0.01684236340224743,0.007511179428547621,0.0,0.0,0.0,0,0,0
1004,0.002007757080718875,0.01684236340224743,0.007511179428547621,0.0,0.0,0.0,0,0,0
1005,0.002007757080718875,0.01684236340224743,0.007511179428547621,0.0,0.0,0.0,0,0,0
1006,0.002007757080718875,0.01684236340224743,0.007511179428547621,0.0,0.0,0.0,0,0,0
1007,0.005093561951071024,0.023695209994912148,0.0016349145444110036,0.0,0.0,0.0,0,0,0
1008,0.005093561951071024,0.023695209994912148,0.0016349145444110036,0.0,0.0,0.0,0,0,0
1009,0.005093561951071024,0.023695209994912148,0.0016349145444110036,0.0,0.0,0.0,0,0,0
1010,0.005093561951071024,0.023695209994912148,0.0016349145444110036,0.0,0.0,0.0,0,0,0
1011,0.005093561951071024,0.023695209994912148,0.0016349145444110036,0.0,0.0,0.0,0,0,0
1012,0.005093561951071024,0.023695209994912148,0.0016349145444110036,0.0,0.0,0.0,0,0,0
1013,0.005093561951071024,0.023695209994912148,0.0016349145444110036,0.0,0.0,0.0,0,0,0
1014,-0.0016700683627277613,0.0065252771601080894,0.001832521171309054,0.0,0.0,0.0,0,0,0
1015,-0.0016700683627277613,0.0065252771601080894,0.001832521171309054,0.0,0.0,0.0,0,0,0
1016,-0.0016700683627277613,0.0065252771601080894,0.001832521171309054,0.0,0.0,0.0,0,0,0
1017,-0.0016700683627277613,0.0065252771601080894,0.001832521171309054,0.0,0.0,0.0,0,0,0
1018,-0.0016700683627277613,0.0065252771601080894,0.001832521171309054,0.0,0.0,0.0,0,0,0
1019,-0.0016700683627277613,0.0065252771601080894,0.001832521171309054,0.0,0.0,0.0,0,0,0
1020,-0.0014511564513668418,0.00424161646515131,0.002252235310152173,0.0,0.0,0.0,0,0,0
1021,-0.0014511564513668418,0.00424161646515131,0.002252235310152173,0.0,0.0,0.0,0,0,0
1022,-0.0014511564513668418,0.00424161646515131,0.002252235310152173,0.0,0.0,0.0,0,0,0
1023,-0.0014511564513668418,0.00424161646515131,0.002252235310152173,0.0,0.0,0.0,0,0,0
1024,-0.0014511564513668418,0.00424161646515131,0.002252235310152173,0.0,0.0,0.0,0,0,0
1025,-0.0021734058391302824,0.006050169467926025,0.0013651363551616669,0.0,0.0,0.0,0,0,0
1026,-0.0021734058391302824,0.006050169467926025,0.0013651363551616669,0.0,0.0,0.0,0,0,0
1027,-0.0021734058391302824,0.006050169467926025,0.0013651363551616669,0.0,0.0,0.0,0,0,0
1028,-0.0021734058391302824,0.006050169467926025,0.0013651363551616669,0.0,0.0,0.0,0,0,0
1029,-0.0021734058391302824,0.006050169467926025,0.0013651363551616669,0.0,0.0,0.0,0,0,0
1030,-0.0021734058391302824,0.006050169467926025,0.0013651363551616669,0.0,0.0,0.0,0,0,0
1031,-0.0021734058391302824,0.006050169467926025,0.0013651363551616669,0.0,0.0,0.0,0,0,0
1032,-0.09285137802362442,0.19924865663051605,0.011335212737321854,0.0,0.0,0.0,0,0,0
1033,-0.09285137802362442,0.19924865663051605,0.011335212737321854,0.0,0.0,0.0,0,0,0
1034,-0.09285137802362442,0.19924865663051605,0.011335212737321854,0.0,0.0,0.0,0,0,0
1035,-0.09285137802362442,0.19924865663051605,0.011335212737321854,0.0,0.0,0.0,0,0,0
